0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,1,1
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,1,1
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,1,1
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,1,1
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,1,1
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,1,1
0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,2,1,1,1,1
0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,2,1,1,1,1
0,0,0,0,0,3,3,3,0,0,0,1,1,1,1,2,1,1,1,1
0,0,0,0,0,3,3,3,0,0,0,1,1,1,1,2,1,1,1,1
0,0,0,0,0,3,3,3,0,0,0,1,1,1,1,2,1,1,1,1
0,0,0,0,0,3,3,3,0,0,0,1,1,2,2,2,1,1,1,1
0,0,0,0,0,3,3,3,0,0,0,1,1,2,2,2,1,1,1,1
0,0,0,0,3,3,3,4,0,1,0,1,1,2,2,2,1,1,2,1
0,0,0,0,3,3,3,4,0,1,0,1,1,2,2,2,1,1,2,1
0,0,0,0,3,4,3,4,0,1,0,1,1,2,2,2,1,1,2,2
0,0,0,0,3,4,3,4,0,1,0,1,2,2,2,2,1,1,2,2
0,0,0,0,3,4,4,4,0,1,0,1,2,2,2,2,2,1,2,2
0,7,0,0,4 a k,4,4,4,1,1,1,1,2,2,2,2,2,1,2,2
0,7,0,0,4 a p,4,4,4,1,2,1,1,2,2,2,2,2,1,2,2
0,7,0,0,4 a s,4,4,4,1,2,1,1,2,3,2,3,2,2,2,2
0,7,0,0,4 a p,4,4,4,1,2,1,2,2,3,2,3,2,2,2,2
0,7,0,0,4 a s,5,4,4,1,2,1,2,2,3,2,3,2,2,2,2
0,7 a k,0,2,5 a p,5 a k,4,4,2,2,1,2,2,3,2,3,2,2,2,2
0,7 a p,0,2,5 a s,5 a p,4,4,2,2,1,2,3,3,3,3,2,2,2,2
0,8 a s,0,2,5 a p,5 a s,4,4,2,3,1,2,3,3,3,3,2,2,2,2
0,8 a p,0,2,5 a s,5 a p,4,4,2,3,2,2,3,3,3,3,2,2,2,2
7,8 a s,0,2,5 a p,5 a s,4,4,2,3,2,2,3,3,3,3,2,2,2,2
7,8 a p,5,2,5 a s,5 a p,4 a k,5,2,3,2,2,3,4,3,3,2,2,2,2
7,8 a s,5,2,6 a p,5 a s,4 a p,5,3,3,2,2,3,4,3,3,2,2,2,2
7,8 a p,5,3,6 a s,6 a p,4 a s,5,3,3,2,2,3,4,3,3,2,2,2,2
7,8 a s,5,3,6 a p,6 a s,5 a p,5,3,3,2,2,3,4,3,3,3,2,2,2
7,9 a p,5,3,6 a s,6 a p,5 a s,5,3,4,2,2,4,4,3,3,3,2,2,2
8 a s,9 a s,5,3,6 a p,6 a s,5 a p,5 a s,3 a k,4,2,2,4,4,3,3,3,2,2,2
8 a k,9 a p,6,3,7 a s,6 a p,5 a s,5 a k,3 a p,4,2,2,4,4,3,4,3,2,2,2
8 a p,9 b s,6,3,7 a p,6 a s,5 a p,5 a p,4 a s,4,3,3,4,4,3,4,3,2,2,2
8 a s,9 b p,6,3,7 b s,6 a p,5 a s,5 a s,4 a p,4,3,3,4,4,3,4,3,2,2,2
8 a p,9 b s,6,4,7 b p,7 a s,5 a p,5 a p,4 a s,4,3,3,4,5,4,4,3,2,2,2
9 a s,9 b p,6 a k,4,7 b s,7 a p,5 a s,5 a s,4 a p,5,3,3,4,5,4,4,3,2,3,2
9 a p,10 b s,6 a p,4,7 b p,7 a s,5 a p,5 a p,4 a s,5,3,3,4,5,4,4,3,2,3,2
9 a s,10 b p,6 a s,4,8 b s,7 b p,5 a s,5 a s,4 a p,5,3,3,5,5,4,4,3,2,3,2
9 a p,10 b s,7 a p,4,8 b p,7 b s,5 a p,5 a p,5 a s,5,3,3,5,5,4,4,3,2,3,2
9 a s,10 b p,7 a s,4,8 b s,7 b p,5 b s,5 b s,5 a p,5,3,3,5,5,4,4,3,2,3,2
10 a p,10 b s,7 a p,4 a k,8 b p,7 b s,5 b p,5 b p,5 a s,5 a k,3,3,5,5,4,4,3,3,3,2
10 b s,10 b p,7 a s,4 a p,8 b s,8 b p,5 b s,5 b s,5 a p,6 a p,4,3,5,5,4,4,3,3,3,2
10 b p,10 b s,7 a p,5 a s,9 b p,8 b s,5 b p,5 b p,5 a s,6 a s,4,3,5,5,4,4,3,3,3,2
10 b s,11 c p,7 a s,5 a p,9 b s,8 b p,6 b s,6 b s,5 a p,6 a p,4,3,5,6,4,4,4,3,3,2
10 b p,11 c s,7 a p,5 a s,9 b p,8 b s,6 b p,6 b p,6 b s,6 a s,4,3,5,6,4,5,4,3,3,2
11 b s,11 c p,8 a s,5 a p,9 b s,8 b p,6 b s,6 b s,6 b p,6 a p,4 a k,4,6 a k,6,4,5,4,3,3,2
11 b p,11 c s,8 a p,5 a s,9 b p,8 b s,6 b p,6 b p,6 b s,6 a s,4 a p,4,6 a p,6,4,5,4,3,3,2
11 b s,11 c p,8 b s,5 a p,9 b s,8 b p,6 b s,6 b s,6 b p,6 a p,4 a s,4,6 a s,6,5,5,4,3,3,2
11 b p,11 c s,8 b p,5 a s,10 b p,8 b s,6 b p,6 b p,6 b s,7 a s,4 a p,4,6 a p,6,5,5,4,3,3,2
11 b s,11 c p,8 b s,6 a p,10 b s,9 b p,6 b s,6 b s,6 b p,7 a p,4 a s,4,6 a s,6,5,5,4,3,3,3
12 c p,12 c s,8 b p,6 a s,10 c p,9 b s,6 b p,6 b p,7 b s,7 a s,5 a p,4 a k,6 a p,6,5,5,4,3,3,3
12 c s,12 c p,8 b s,6 a p,10 c s,9 b p,6 b s,6 b s,7 b p,7 a p,5 a s,4 a p,6 a s,7,5,5,4,3,3,3
12 c p,12 c s,9 b p,6 b s,10 c p,9 b s,6 b p,6 b p,7 b s,7 a s,5 a p,4 a s,6 a p,7,5,5,4,3,3,3
12 c s,12 c p,9 b s,6 b p,11 c s,9 c p,6 c s,6 c s,7 b p,7 b p,5 a s,4 a p,7 a s,7,5,5,4,3,3,3
12 c p,12 c s,9 b p,6 b s,11 c p,9 c s,6 c p,6 c p,7 b s,8 b s,5 a p,4 a p,7 a p,7,5,5,4,3,3,3
13 c s,12 c p,9 b s,6 b p,11 c s,9 c p,6 c s,6 c s,7 b p,8 b p,5 a p,4 a p,7 a s,7 a k,5,5,4 a k,3,3,3
13 c p,12 d s,9 c p,7 b s,11 c p,10 c s,6 c p,6 c p,8 b s,8 b s,5 a p,4 a p,7 a p,7 a p,5,5,4 a p,3,3,3
13 c s,13 d p,9 c s,7 b p,11 c s,10 c p,7 c s,7 c s,8 c p,8 b p,5 b p,4 a p,7 a s,7 a s,5,5,5 a s,3,3,3
13 c p,13 d s,10 c p,7 b s,12 c p,10 c s,7 c p,7 c p,8 c s,8 b s,5 b p,4 a p,7 a p,7 a p,5,6,5 a p,3,3,3
13 c s,13 d p,10 c s,7 b p,12 c s,10 c p,7 c s,7 c s,8 c p,8 b p,6 b p,5 a p,7 b s,7 a s,5,6,5 a s,3,3,3
14 d p,13 d s,10 c p,7 c p,12 c p,10 c s,7 c p,7 c p,8 c s,9 b p,6 b p,5 a p,7 b p,8 a p,6 a k,6,5 a p,3,4,3
14 d s,13 d p,10 c s,7 c p,12 c s,10 c p,7 c s,7 c p,8 c p,9 b p,6 b p,5 a p,8 b s,8 a s,6 a p,6,5 a s,3,4,3
14 d p,13 d s,10 c p,7 c p,12 c p,10 c s,7 c p,7 c p,9 c s,9 b p,6 b p,5 b p,8 b p,8 a p,6 a s,6,5 a p,3,4,3
14 d s,13 d p,10 c s,7 c p,12 d s,11 c p,7 c p,7 c p,9 c p,9 b p,6 b p,5 b p,8 b s,8 a s,6 a p,6,5 a s,4,4,3
14 d p,14 d s,10 c p,8 c p,13 d p,11 c s,7 c p,7 c p,9 c p,9 c p,6 b p,5 b p,8 b p,8 a p,6 a p,6,5 a p,4,4,3
15 d s,14 d p,11 c s,8 c p,13 d s,11 c p,7 c p,7 c p,9 c p,9 c p,6 b p,5 b p,8 b s,8 a s,6 a p,6 a k,5 a s,4 a k,4,3
15 d p,14 d s,11 d p,8 c p,13 d p,11 c s,7 c p,7 c p,9 c p,9 c p,6 b p,5 b p,8 b p,8 a p,6 a p,6 a p,5 a p,4 a p,4,3
15 d s,14 d p,11 d p,8 c p,13 d s,11 d p,7 c p,7 c p,9 c p,10 c p,6 b p,5 b p,8 b s,8 b s,6 a p,6 a s,5 a s,4 a s,4,3
15 d p,14 e s,11 d p,8 c p,13 d p,11 d p,7 d p,7 c p,10 c p,10 c p,7 c p,5 b p,8 b p,9 b p,6 a p,6 a p,5 b p,4 a p,4,3
15 d s,14 e p,11 d p,8 c p,14 d s,11 d p,7 d p,7 c p,10 c p,10 c p,7 c p,5 b p,9 c s,9 b p,6 a p,6 a p,5 b s,4 a s,4,3
16 e p,14 e s,11 d p,8 d p,14 d p,11 d p,7 d p,8 c p,10 c p,10 c p,7 c p,5 b p,9 c p,9 b p,6 b p,6 a p,5 b p,4 a p,4,3
16 e s,15 e p,11 d p,9 d p,14 d s,12 d p,7 d p,8 c p,10 d p,10 c p,7 c p,5 c p,9 c p,9 b p,6 b p,7 a p,6 b s,4 a s,4,3
16 e p,15 e s,12 d p,9 d p,14 d p,12 d p,7 d p,8 d p,10 d p,10 c p,7 c p,6 c p,9 c p,9 b p,6 b p,7 a p,6 b p,4 a p,4,3
16 e s,15 e p,12 d p,9 d p,14 d s,12 d p,7 d p,8 d p,10 d p,11 c p,7 c p,6 c p,9 c p,9 b p,7 b p,7 b p,6 b s,4 a s,4,3
16 e p,15 e p,12 d p,9 d p,14 d p,12 d p,7 d p,8 d p,11 d p,11 c p,7 c p,6 c p,9 c p,9 c p,7 b p,7 b p,6 b p,4 b p,4,3
17 e s,15 e p,12 e p,9 d p,15 e s,12 d p,7 d p,8 d p,11 d p,11 c p,7 c p,6 c p,9 c p,9 c p,7 b p,7 b p,6 c p,4 b p,4 a k,3
17 e p,15 e p,12 e p,9 d p,15 d p,12 d p,7 d p,8 d p,11 d p,11 d p,7 c p,6 c p,9 c p,9 c p,7 b p,7 b p,6 c p,4 b p,4 a p,3
17 e s,15 e p,12 e p,9 d p,15 e s,12 e p,7 d p,8 d p,11 d p,11 d p,8 c p,6 c p,10 c p,10 c p,7 c p,7 b p,6 c p,4 b p,4 a p,3
17 e p,16 e p,12 e p,10 e p,15 e p,13 e p,8 e p,8 d p,11 e p,11 d p,8 d p,6 c p,10 d p,10 c p,7 c p,7 b p,6 c p,4 b p,4 a p,3
17 e s,16 e p,13 e p,10 e p,15 e p,13 e p,8 e p,8 e p,12 e p,12 d p,8 d p,6 c p,10 d p,10 c p,7 c p,7 c p,6 c p,4 b p,4 a p,3
18 e p,16 e p,13 e p,10 e p,16 e p,13 e p,8 e p,8 e p,12 e p,12 d p,8 d p,6 d p,10 d p,10 c p,7 c p,7 c p,6 c p,4 c p,4 a p,3 a k
18 e s,16 e p,13 e p,10 e p,16 e p,13 e p,8 e p,8 e p,12 e p,12 d p,8 d p,6 d p,10 d p,10 c p,7 c p,7 c p,6 d p,4 c p,4 b p,3 a p
18 e p,16 e p,13 e p,10 e p,16 e p,13 e p,8 e p,8 e p,12 e p,12 e p,8 e p,6 d p,10 d p,10 d p,7 c p,7 c p,6 d p,4 c p,4 b p,3 a p
18 e s,16 e p,13 e p,10 e p,16 e p,13 e p,8 e p,8 e p,12 e p,12 e p,8 e p,6 e p,10 e p,10 d p,7 d p,7 d p,6 d p,4 c p,4 b p,3 a p
18 e p,16 e p,13 e p,10 e p,16 e p,13 e p,8 e p,8 e p,12 e p,12 e p,8 e p,6 e p,10 e p,10 d p,7 d p,7 d p,6 e p,4 d p,4 c p,3 b p
18 e s,16 e p,13 e p,10 e p,16 e p,13 e p,8 e p,8 e p,12 e p,12 e p,8 e p,6 e p,10 e p,10 e p,7 e p,7 e p,6 e p,4 e p,4 c p,3 c p
